,Location,Wait,Last Updated,Scrape Timestamp
21,Gouverneur Healthcare,Not Reported Yet,Last Reported Time:,2021-03-12 17:12:13.672824
22,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2021-03-12 17:12:13.672824
23,Harlem Hospital Center,No Wait Time,Last Reported Time: 12:04 PM,2021-03-12 17:12:13.672824
24,Highbridge Pool,No Wait Time,Last Reported Time: 12:01 PM,2021-03-12 17:12:13.672824
25,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-03-12 17:12:13.672824
26,JFK Airport,0-30 Minutes*,Last Reported Time: 10:54 AM,2021-03-12 17:12:13.672824
27,Kew Gardens,30-60 Minutes*,Last Reported Time: 9:20 AM,2021-03-12 17:12:13.672824
28,Kings County Hospital ...,0-30 Minutes*,Last Reported Time: 11:42 AM,2021-03-12 17:12:13.672824
29,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-03-12 17:12:13.672824
30,Lefferts,0-30 Minutes,Last Reported Time: 12:00 PM,2021-03-12 17:12:13.672824
31,Lincoln Medical Center,No Wait Time*,Last Reported Time: 10:00 AM,2021-03-12 17:12:13.672824
32,Mariners Harbor Library,No Wait Time*,Last Reported Time: 10:34 AM,2021-03-12 17:12:13.672824
33,Metropolitan Hospital ...,No Wait Time*,Last Reported Time: 11:56 AM,2021-03-12 17:12:13.672824
34,Midwood,0-30 Minutes*,Last Reported Time: 10:25 AM,2021-03-12 17:12:13.672824
35,Morrisania Diagnostic ...,30-60 Minutes*,Last Reported Time: 9:50 AM,2021-03-12 17:12:13.672824
36,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-03-12 17:12:13.672824
37,Northern Boulevard,Not Reported Yet,Last Reported Time:,2021-03-12 17:12:13.672824
38,Old Broadway,0-30 Minutes,Last Reported Time: 12:07 PM,2021-03-12 17:12:13.672824
39,Queens Hospital Center,30-60 Minutes,Last Reported Time: 12:08 PM,2021-03-12 17:12:13.672824
40,Rain Boston Road Senio...,No Wait Time*,Last Reported Time: 11:37 AM,2021-03-12 17:12:13.672824
41,Red Hook Recreational ...,No Wait Time*,Last Reported Time: 10:52 AM,2021-03-12 17:12:13.672824
42,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-03-12 17:12:13.672824
43,St. Albans,Not Reported Yet,Last Reported Time:,2021-03-12 17:12:13.672824
44,St. George Ferry Termi...,0-30 Minutes*,Last Reported Time: 10:09 AM,2021-03-12 17:12:13.672824
45,St. James Recreational...,Not Reported Yet,Last Reported Time:,2021-03-12 17:12:13.672824
46,Starret City,0-30 Minutes*,Last Reported Time: 10:30 AM,2021-03-12 17:12:13.672824
47,SY Dyckman Lcdla,Not Reported Yet,Last Reported Time:,2021-03-12 17:12:13.672824
48,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2021-03-12 17:12:13.672824
49,Sydenham,0-30 Minutes*,Last Reported Time: 11:02 AM,2021-03-12 17:12:13.672824
50,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2021-03-12 17:12:13.672824
51,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2021-03-12 17:12:13.672824
52,Windsor Park Library,0-30 Minutes*,Last Reported Time: 10:14 AM,2021-03-12 17:12:13.672824
53,Woodhull Medical Center,Not Reported Yet,Last Reported Time:,2021-03-12 17:12:13.672824
54,Last Reported Time:,,,2021-03-12 17:12:13.672824
55,Last Reported Time:,,,2021-03-12 17:12:13.672824
56,,,,2021-03-12 17:12:13.672824
57,,,,2021-03-12 17:12:13.672824
58,,,,2021-03-12 17:12:13.672824
59,if you require urgent virtual care.,,,2021-03-12 17:12:13.672824
60,Do you want to speak with a medical provider? Visit ExpressCare.nyc or call 631-397-2273,,,2021-03-12 17:12:13.672824
61,,,,2021-03-12 17:12:13.672824
62,,,,2021-03-12 17:12:13.672824
63,,,,2021-03-12 17:12:13.672824
